ID,HerkomstBestemming,Perioden,Arseen_1,Cadmium_2,Chroom_3,Koper_4,Kwik_5,Lood_6,Nikkel_7,Zink_8,ZwareMetaalequivalenten_9,Fosfor_10,Stikstof_11,Nutrientenequivalenten_12
614,44,2007JJ00,0.0,0.0,0.0,89.0,0.0,27.0,0.0,193.0,0.0,0.0,0.0,0.0
615,44,2008JJ00,0.0,0.0,0.0,90.0,0.0,27.0,0.0,194.0,0.0,0.0,0.0,0.0
616,45,1995JJ00,1101.0,0.0,79.0,721.0,0.0,78.0,1.0,589.0,0.4,1019.0,20600.0,3.0
617,45,1996JJ00,1118.0,0.0,72.0,735.0,0.0,79.0,2.0,594.0,0.4,886.0,23040.0,3.0
618,45,1997JJ00,1134.0,0.0,68.0,744.0,0.0,79.0,3.0,599.0,0.4,797.0,24666.0,3.0
619,45,1998JJ00,1151.0,0.0,63.0,753.0,0.0,80.0,3.0,609.0,0.4,708.0,26293.0,3.0
620,45,1999JJ00,1168.0,0.0,59.0,763.0,0.0,80.0,4.0,619.0,0.4,619.0,27919.0,3.0
621,45,2000JJ00,1184.0,0.0,57.0,768.0,0.0,80.0,4.0,638.0,0.4,575.0,28732.0,3.0
622,45,2001JJ00,1160.0,0.0,45.0,731.0,0.0,134.0,6.0,730.0,0.4,506.0,23792.0,3.0
623,45,2002JJ00,1150.0,0.0,34.0,694.0,0.0,187.0,7.0,822.0,0.4,460.0,20499.0,3.0
624,45,2003JJ00,1133.0,0.0,22.0,657.0,0.0,240.0,9.0,1191.0,0.4,413.0,17205.0,2.0
625,45,2004JJ00,1119.0,1.0,21.0,620.0,0.0,294.0,11.0,1376.0,0.4,390.0,15559.0,2.0
626,45,2005JJ00,1107.0,0.0,18.0,583.0,1.0,347.0,13.0,642.0,0.4,390.0,13601.0,2.0
627,45,2006JJ00,1092.0,0.0,7.0,552.0,0.0,91.0,8.0,619.0,0.3,115.0,12680.0,1.0
628,45,2007JJ00,1080.0,0.0,2.0,522.0,0.0,80.0,0.0,502.0,0.3,0.0,3404.0,0.0
629,45,2008JJ00,1068.0,0.0,0.0,511.0,0.0,82.0,0.0,518.0,0.3,0.0,31253.0,3.0
630,46,1995JJ00,0.0,0.0,0.0,238.0,0.0,89.0,0.0,686.0,0.1,0.0,0.0,0.0
631,46,1996JJ00,0.0,0.0,0.0,263.0,0.0,94.0,0.0,686.0,0.1,0.0,0.0,0.0
632,46,1997JJ00,0.0,0.0,0.0,280.0,0.0,96.0,0.0,686.0,0.1,0.0,0.0,0.0
633,46,1998JJ00,0.0,0.0,0.0,297.0,0.0,99.0,0.0,685.0,0.1,0.0,0.0,0.0
634,46,1999JJ00,0.0,0.0,0.0,313.0,0.0,102.0,0.0,685.0,0.1,0.0,0.0,0.0
635,46,2000JJ00,0.0,0.0,0.0,322.0,0.0,104.0,0.0,683.0,0.1,0.0,0.0,0.0
636,46,2001JJ00,0.0,0.0,0.0,312.0,0.0,100.0,0.0,741.0,0.1,0.0,0.0,0.0
637,46,2002JJ00,0.0,0.0,0.0,303.0,0.0,96.0,0.0,798.0,0.1,0.0,0.0,0.0
638,46,2003JJ00,0.0,0.0,3.0,294.0,0.0,92.0,0.0,1027.0,0.1,0.0,0.0,0.0
639,46,2004JJ00,0.0,0.0,3.0,284.0,0.0,88.0,0.0,1141.0,0.1,0.0,0.0,0.0
640,46,2005JJ00,0.0,0.0,0.0,275.0,0.0,84.0,0.0,581.0,0.1,0.0,0.0,0.0
641,46,2006JJ00,0.0,0.0,0.0,274.0,0.0,84.0,0.0,576.0,0.1,0.0,0.0,0.0
642,46,2007JJ00,0.0,0.0,0.0,251.0,0.0,76.0,0.0,477.0,0.1,0.0,0.0,0.0
643,46,2008JJ00,0.0,0.0,0.0,245.0,0.0,73.0,0.0,463.0,0.1,0.0,0.0,0.0
644,47,1995JJ00,2.0,1.0,26.0,2959.0,3.0,1094.0,35.0,8628.0,1.4,791.0,27483.0,4.0
645,47,1996JJ00,0.0,0.0,8.0,3269.0,0.0,1144.0,44.0,8615.0,1.4,1207.0,36406.0,5.0
646,47,1997JJ00,0.0,0.0,12.0,3476.0,0.0,1177.0,49.0,8602.0,1.5,1484.0,42354.0,6.0
647,47,1998JJ00,5.0,0.0,10.0,3683.0,0.0,1210.0,55.0,8575.0,1.6,1761.0,48302.0,7.0
648,47,1999JJ00,5.0,0.0,8.0,3890.0,0.0,1243.0,60.0,8549.0,1.6,2038.0,54251.0,7.0
649,47,2000JJ00,1.0,1.0,15.0,3994.0,0.0,1260.0,63.0,8496.0,1.7,2177.0,57225.0,8.0
650,47,2001JJ00,0.0,0.0,10.0,4010.0,0.0,1255.0,61.0,9318.0,1.7,2034.0,53888.0,7.0
651,47,2002JJ00,0.0,1.0,11.0,4026.0,0.0,1249.0,59.0,10140.0,1.7,1939.0,50552.0,7.0
652,47,2003JJ00,2.0,3.0,71.0,4043.0,0.0,1244.0,57.0,13429.0,1.9,1844.0,37206.0,6.0
653,47,2004JJ00,3.0,3.0,56.0,4059.0,0.0,1239.0,55.0,15074.0,1.9,1796.0,30533.0,5.0
654,47,2005JJ00,2.0,0.0,41.0,4075.0,0.0,1233.0,53.0,8540.0,1.7,2160.0,24624.0,5.0
655,47,2006JJ00,2.0,1.0,35.0,4138.0,0.0,1238.0,84.0,8533.0,1.7,2449.0,30873.0,6.0
656,47,2007JJ00,1.0,0.0,2.0,4322.0,0.0,1306.0,4.0,7969.0,1.8,0.0,0.0,0.0
657,47,2008JJ00,1.0,1.0,5.0,4440.0,0.0,1325.0,8.0,8168.0,1.8,0.0,50.0,0.0
658,48,1995JJ00,2863.0,2.0,384.0,4718.0,0.0,815.0,6.0,38000.0,3.2,0.0,15232.0,2.0
659,48,1996JJ00,2929.0,2.0,307.0,4736.0,0.0,788.0,10.0,37808.0,3.2,0.0,13964.0,1.0
660,48,1997JJ00,2973.0,2.0,256.0,4749.0,0.0,770.0,13.0,37615.0,3.2,0.0,12696.0,1.0
661,48,1998JJ00,3014.0,1.0,204.0,4761.0,0.0,752.0,16.0,37230.0,3.2,0.0,11427.0,1.0
662,48,1999JJ00,3058.0,1.0,153.0,4773.0,0.0,734.0,19.0,36846.0,3.2,0.0,10159.0,1.0
663,48,2000JJ00,3079.0,1.0,127.0,4780.0,0.0,725.0,21.0,36076.0,3.1,0.0,8891.0,1.0
664,48,2001JJ00,3058.0,1.0,105.0,4744.0,0.0,728.0,17.0,35856.0,3.1,0.0,8527.0,1.0
665,48,2002JJ00,3037.0,1.0,82.0,4708.0,0.0,732.0,13.0,35636.0,3.1,0.0,8164.0,1.0
666,48,2003JJ00,2952.0,1.0,62.0,4672.0,1.0,736.0,9.0,34755.0,3.1,0.0,6712.0,1.0
667,48,2004JJ00,2909.0,1.0,45.0,4636.0,0.0,740.0,5.0,34315.0,3.0,0.0,5986.0,1.0
668,48,2005JJ00,2873.0,1.0,24.0,4600.0,0.0,744.0,1.0,36450.0,3.1,0.0,8350.0,1.0
669,48,2006JJ00,2840.0,1.0,13.0,4624.0,0.0,744.0,1.0,36268.0,3.1,0.0,199207.0,20.0
670,48,2007JJ00,2809.0,1.0,4.0,4474.0,0.0,710.0,1.0,35531.0,3.0,0.0,0.0,0.0
671,48,2008JJ00,2778.0,1.0,0.0,4496.0,0.0,704.0,1.0,35587.0,3.0,0.0,0.0,0.0
672,49,1995JJ00,2863.0,2.0,384.0,3851.0,0.0,491.0,6.0,35650.0,2.8,0.0,15232.0,2.0
673,49,1996JJ00,2929.0,2.0,307.0,3846.0,0.0,470.0,10.0,35509.0,2.8,0.0,13964.0,1.0
674,49,1997JJ00,2972.0,2.0,256.0,3843.0,0.0,456.0,13.0,35368.0,2.8,0.0,12696.0,1.0
675,49,1998JJ00,3014.0,1.0,204.0,3840.0,0.0,442.0,16.0,35086.0,2.8,0.0,11427.0,1.0
676,49,1999JJ00,3058.0,1.0,153.0,3837.0,0.0,429.0,19.0,34804.0,2.8,0.0,10159.0,1.0
677,49,2000JJ00,3079.0,1.0,127.0,3835.0,0.0,422.0,21.0,34240.0,2.8,0.0,8891.0,1.0
678,49,2001JJ00,3058.0,1.0,105.0,3777.0,0.0,422.0,17.0,33986.0,2.7,0.0,8527.0,1.0
679,49,2002JJ00,3037.0,1.0,82.0,3718.0,0.0,422.0,13.0,33731.0,2.7,0.0,8164.0,1.0
680,49,2003JJ00,2952.0,1.0,62.0,3660.0,0.0,422.0,9.0,32713.0,2.6,0.0,6712.0,1.0
681,49,2004JJ00,2909.0,0.0,45.0,3602.0,0.0,423.0,5.0,32203.0,2.6,0.0,5986.0,1.0
682,49,2005JJ00,2873.0,1.0,24.0,3543.0,0.0,423.0,1.0,34440.0,2.6,0.0,8350.0,1.0
683,49,2006JJ00,2840.0,1.0,13.0,3564.0,0.0,422.0,1.0,34309.0,2.6,0.0,199207.0,20.0
684,49,2007JJ00,2809.0,1.0,4.0,3429.0,0.0,397.0,1.0,33762.0,2.6,0.0,0.0,0.0
685,49,2008JJ00,2778.0,1.0,0.0,3437.0,0.0,391.0,1.0,33799.0,2.6,0.0,0.0,0.0
686,50,1995JJ00,0.0,0.0,0.0,867.0,0.0,324.0,0.0,2350.0,0.4,0.0,0.0,0.0
687,50,1996JJ00,0.0,0.0,0.0,890.0,0.0,318.0,0.0,2298.0,0.4,0.0,0.0,0.0
688,50,1997JJ00,0.0,0.0,0.0,906.0,0.0,314.0,0.0,2247.0,0.4,0.0,0.0,0.0
689,50,1998JJ00,0.0,0.0,0.0,921.0,0.0,309.0,0.0,2144.0,0.4,0.0,0.0,0.0
690,50,1999JJ00,0.0,0.0,0.0,937.0,0.0,305.0,0.0,2041.0,0.4,0.0,0.0,0.0
691,50,2000JJ00,0.0,0.0,0.0,945.0,0.0,303.0,0.0,1836.0,0.4,0.0,0.0,0.0
692,50,2001JJ00,0.0,0.0,0.0,967.0,0.0,307.0,0.0,1870.0,0.4,0.0,0.0,0.0
693,50,2002JJ00,0.0,0.0,0.0,989.0,0.0,310.0,0.0,1905.0,0.4,0.0,0.0,0.0
694,50,2003JJ00,0.0,0.0,0.0,1012.0,1.0,314.0,0.0,2042.0,0.4,0.0,0.0,0.0
695,50,2004JJ00,0.0,0.0,0.0,1034.0,0.0,318.0,0.0,2111.0,0.4,0.0,0.0,0.0
696,50,2005JJ00,0.0,0.0,0.0,1056.0,0.0,321.0,0.0,2010.0,0.4,0.0,0.0,0.0
697,50,2006JJ00,0.0,0.0,0.0,1061.0,0.0,321.0,0.0,1958.0,0.4,0.0,0.0,0.0
698,50,2007JJ00,0.0,0.0,0.0,1045.0,0.0,313.0,0.0,1769.0,0.4,0.0,0.0,0.0
699,50,2008JJ00,0.0,0.0,0.0,1059.0,0.0,313.0,0.0,1788.0,0.4,0.0,0.0,0.0
700,51,1995JJ00,2949.0,418.0,7571.0,28867.0,1003.0,11943.0,14510.0,132066.0,50.6,3574511.0,39892252.0,7564.0
701,51,1996JJ00,2481.0,440.0,6539.0,23292.0,434.0,8706.0,14206.0,119238.0,29.3,3439146.0,38510559.0,7290.0
702,51,1997JJ00,2675.0,346.0,5861.0,26761.0,406.0,10904.0,13614.0,101376.0,28.5,3297108.0,36113351.0,6908.0
703,51,1998JJ00,3629.0,387.0,6710.0,25865.0,386.0,9820.0,14708.0,135568.0,29.0,3351899.0,37727635.0,7125.0
704,51,1999JJ00,3240.0,414.0,6756.0,25898.0,408.0,10896.0,17039.0,120755.0,29.4,3139404.0,34760474.0,6615.0
705,51,2000JJ00,3080.0,509.0,5899.0,22774.0,362.0,11465.0,13195.0,114926.0,27.0,2986083.0,31936623.0,6180.0
706,51,2001JJ00,3328.0,499.0,5497.0,24824.0,344.0,10696.0,13584.0,118915.0,27.2,3139184.0,32661094.0,6405.0
707,51,2002JJ00,3224.0,394.0,4583.0,22945.0,336.0,9927.0,10454.0,112695.0,25.5,3148573.0,30648423.0,6213.0
708,51,2003JJ00,3116.0,404.0,3829.0,20255.0,304.0,9158.0,9339.0,88484.0,22.7,2961022.0,26362430.0,5597.0
709,51,2004JJ00,2934.0,358.0,3425.0,17330.0,217.0,8389.0,10366.0,99252.0,18.9,2898551.0,26128703.0,5511.0
710,51,2005JJ00,2981.0,290.0,4076.0,16601.0,173.0,7620.0,10571.0,96089.0,16.7,2775060.0,23697062.0,5145.0
711,51,2006JJ00,2843.0,272.0,3567.0,13971.0,166.0,6783.0,9844.0,88601.0,15.2,2725573.0,21236693.0,4849.0
712,51,2007JJ00,3439.0,296.0,4075.0,16627.0,143.0,7439.0,10805.0,98337.0,15.9,2920460.0,22778470.0,5198.0
713,51,2008JJ00,2984.0,214.0,2405.0,13402.0,124.0,6263.0,9933.0,86618.0,13.2,2879607.0,20450255.0,4925.0
714,52,1995JJ00,1.0,0.0,11.0,2056.0,741.0,619.0,24.0,4894.0,25.6,788.0,70829.0,8.0
715,52,1996JJ00,1.0,0.0,13.0,2126.0,171.0,621.0,22.0,4818.0,6.6,1142.0,84423.0,10.0
716,52,1997JJ00,2.0,0.0,15.0,2172.0,148.0,623.0,21.0,4743.0,5.8,1378.0,93487.0,11.0
717,52,1998JJ00,2.0,0.0,16.0,2219.0,125.0,625.0,20.0,4592.0,5.1,1613.0,102550.0,12.0
718,52,1999JJ00,3.0,0.0,18.0,2266.0,111.0,627.0,19.0,4440.0,4.6,1849.0,111613.0,13.0
719,52,2000JJ00,4.0,0.0,18.0,2289.0,86.0,628.0,19.0,4138.0,3.8,1967.0,116145.0,14.0
720,52,2001JJ00,4.0,0.0,20.0,2384.0,86.0,654.0,19.0,4234.0,3.8,2989.0,118568.0,15.0
721,52,2002JJ00,4.0,1.0,22.0,2478.0,87.0,680.0,19.0,4330.0,3.9,3670.0,120991.0,16.0
722,52,2003JJ00,4.0,0.0,23.0,2573.0,70.0,706.0,20.0,4713.0,3.4,4352.0,130683.0,17.0
723,52,2004JJ00,4.0,1.0,25.0,2668.0,54.0,732.0,20.0,4904.0,2.9,4693.0,135529.0,18.0
724,52,2005JJ00,5.0,1.0,27.0,2762.0,37.0,759.0,21.0,5050.0,2.4,2938.0,124679.0,15.0
725,52,2006JJ00,5.0,1.0,19.0,2704.0,26.0,756.0,17.0,4861.0,2.0,1708.0,90711.0,11.0
726,52,2007JJ00,0.0,0.0,0.0,2452.0,18.0,734.0,0.0,4126.0,1.6,0.0,0.0,0.0
727,52,2008JJ00,0.0,0.0,0.0,2497.0,18.0,738.0,0.0,4188.0,1.6,0.0,0.0,0.0
728,53,1995JJ00,2947.0,416.0,7536.0,25832.0,263.0,10980.0,14465.0,124335.0,24.6,3573596.0,39814700.0,7555.0
729,53,1996JJ00,2479.0,437.0,6504.0,20205.0,263.0,7742.0,14164.0,111650.0,22.2,3437762.0,38411358.0,7279.0
730,53,1997JJ00,2673.0,344.0,5826.0,23608.0,258.0,9940.0,13573.0,93932.0,22.2,3295413.0,35999717.0,6895.0
731,53,1998JJ00,3627.0,385.0,6674.0,22651.0,261.0,8857.0,14669.0,128412.0,23.4,3349892.0,37599568.0,7110.0
732,53,1999JJ00,3237.0,413.0,6720.0,22613.0,297.0,9932.0,17001.0,113886.0,24.3,3137085.0,34617974.0,6599.0
733,53,2000JJ00,3075.0,508.0,5863.0,19489.0,276.0,10501.0,13158.0,108633.0,22.8,2983609.0,31786906.0,6162.0
734,53,2001JJ00,3324.0,498.0,5462.0,21430.0,258.0,9712.0,13549.0,112454.0,22.9,3135878.0,32512488.0,6387.0
735,53,2002JJ00,3218.0,393.0,4547.0,19442.0,247.0,8922.0,10420.0,106066.0,21.1,3144711.0,30500926.0,6195.0
736,53,2003JJ00,3112.0,403.0,3784.0,16636.0,234.0,8133.0,9307.0,81185.0,18.9,2956607.0,26219373.0,5579.0
737,53,2004JJ00,2930.0,356.0,3391.0,13659.0,163.0,7344.0,10335.0,91618.0,15.5,2893859.0,25987867.0,5493.0
738,53,2005JJ00,2977.0,288.0,4045.0,12822.0,136.0,6554.0,10542.0,88867.0,13.9,2772122.0,23566766.0,5129.0
739,53,2006JJ00,2838.0,270.0,3545.0,10261.0,140.0,5725.0,9823.0,81672.0,12.8,2723865.0,21140632.0,4838.0
740,53,2007JJ00,3439.0,296.0,4075.0,13198.0,126.0,6411.0,10804.0,92505.0,13.9,2920460.0,22778470.0,5198.0
741,53,2008JJ00,2984.0,214.0,2405.0,9894.0,106.0,5224.0,9933.0,80672.0,11.2,2879607.0,20450255.0,4925.0
742,54,1995JJ00,1.0,2.0,23.0,980.0,0.0,345.0,20.0,2837.0,0.4,127.0,6723.0,1.0
743,54,1996JJ00,1.0,2.0,22.0,961.0,0.0,342.0,20.0,2769.0,0.4,241.0,14777.0,2.0
744,54,1997JJ00,1.0,1.0,21.0,981.0,0.0,340.0,19.0,2701.0,0.4,317.0,20147.0,2.0
745,54,1998JJ00,0.0,1.0,20.0,995.0,0.0,339.0,19.0,2565.0,0.4,393.0,25517.0,3.0
746,54,1999JJ00,0.0,1.0,19.0,1019.0,0.0,337.0,18.0,2428.0,0.4,469.0,30887.0,4.0
747,54,2000JJ00,1.0,1.0,18.0,996.0,0.0,336.0,18.0,2155.0,0.4,507.0,33572.0,4.0
748,54,2001JJ00,0.0,1.0,15.0,1010.0,0.0,330.0,16.0,2227.0,0.4,317.0,30039.0,3.0
749,54,2002JJ00,2.0,0.0,14.0,1024.0,1.0,324.0,14.0,2299.0,0.5,191.0,26507.0,3.0
750,54,2003JJ00,0.0,0.0,21.0,1046.0,0.0,319.0,12.0,2586.0,0.5,63.0,12373.0,1.0
751,54,2004JJ00,0.0,0.0,9.0,1003.0,0.0,313.0,10.0,2730.0,0.4,0.0,5307.0,1.0
752,54,2005JJ00,0.0,0.0,5.0,1017.0,0.0,307.0,9.0,2172.0,0.4,0.0,5617.0,1.0
753,54,2006JJ00,0.0,0.0,3.0,1006.0,0.0,302.0,4.0,2067.0,0.4,0.0,5350.0,1.0
754,54,2007JJ00,0.0,0.0,0.0,977.0,0.0,294.0,0.0,1707.0,0.4,0.0,0.0,0.0
755,54,2008JJ00,0.0,0.0,0.0,1011.0,0.0,300.0,0.0,1758.0,0.4,0.0,0.0,0.0
756,55,1995JJ00,5166.0,1885.0,6262.0,34266.0,139.0,65263.0,4831.0,313042.0,39.3,1795992.0,29234096.0,4719.0
757,55,1996JJ00,4861.0,1602.0,4282.0,28269.0,136.0,61183.0,5532.0,310749.0,35.4,1326781.0,26508151.0,3978.0
758,55,1997JJ00,4602.0,1437.0,3705.0,24468.0,148.0,58463.0,6493.0,310684.0,33.6,1023607.0,26222819.0,3646.0
759,55,1998JJ00,3983.0,1271.0,3127.0,20668.0,173.0,55743.0,7455.0,310553.0,32.1,720433.0,25937488.0,3314.0
760,55,1999JJ00,3724.0,1106.0,2550.0,16867.0,198.0,53023.0,8417.0,310422.0,30.7,417259.0,25652156.0,2982.0
761,55,2000JJ00,3594.0,1023.0,2261.0,14967.0,248.0,51662.0,8897.0,310161.0,31.2,265672.0,25509490.0,2817.0
762,55,2001JJ00,3499.0,990.0,824.0,11958.0,252.0,44022.0,7983.0,309194.0,29.8,209217.0,24254713.0,2635.0
763,55,2002JJ00,3406.0,1011.0,-134.0,9952.0,256.0,38550.0,7153.0,308226.0,29.1,171580.0,23418196.0,2513.0
764,55,2003JJ00,3621.0,988.0,162.0,8282.0,280.0,33078.0,7159.0,308801.0,29.0,148699.0,24827145.0,2631.0
765,55,2004JJ00,3527.0,966.0,-796.0,6276.0,287.0,27606.0,6329.0,306866.0,28.2,111063.0,23990627.0,2510.0
766,55,2005JJ00,3126.0,912.0,-2529.0,4938.0,287.0,24301.0,4745.0,300485.0,27.0,77488.0,21326901.0,2210.0
767,55,2006JJ00,3596.0,428.0,-2563.0,-868.0,262.0,21287.0,4525.0,256690.0,20.2,239550.0,20703988.0,2310.0
768,55,2007JJ00,3602.0,377.0,-521.0,1448.0,269.0,26869.0,5442.0,326581.0,23.6,606744.0,21832088.0,2790.0
769,55,2008JJ00,3320.0,131.0,-2332.0,-1090.0,271.0,25235.0,4670.0,330395.0,21.6,324956.0,24370128.0,2762.0
770,56,1995JJ00,276.0,35.0,1114.0,297.0,16.0,360.0,742.0,2228.0,1.0,14450.0,2297947.0,244.0
771,56,1996JJ00,359.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0
772,56,1997JJ00,359.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
773,56,1998JJ00,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0
774,56,1999JJ00,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
775,56,2000JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,56,2001JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,56,2002JJ00,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
778,56,2003JJ00,309.0,43.0,1254.0,335.0,16.0,0.0,837.0,2510.0,1.0,14756.0,2245467.0,239.0
779,56,2004JJ00,309.0,43.0,1254.0,335.0,16.0,0.0,837.0,2510.0,1.0,14756.0,2245467.0,239.0
780,56,2005JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,56,2006JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,56,2007JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,56,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,57,1995JJ00,4280.0,1899.0,1482.0,23289.0,735.0,40177.0,8756.0,141399.0,48.6,0.0,25738503.0,2574.0
785,57,1996JJ00,3564.0,1735.0,1481.0,25890.0,698.0,40758.0,7908.0,139709.0,47.3,0.0,24692444.0,2469.0
786,57,1997JJ00,3087.0,1625.0,1481.0,27624.0,662.0,41146.0,7342.0,138019.0,46.0,0.0,23995070.0,2400.0
787,57,1998JJ00,2609.0,1516.0,1480.0,29358.0,589.0,41534.0,6777.0,134640.0,43.5,0.0,23297697.0,2330.0
788,57,1999JJ00,2132.0,1406.0,1479.0,31092.0,516.0,41922.0,6211.0,131261.0,40.9,0.0,22600324.0,2260.0
789,57,2000JJ00,1893.0,1352.0,1479.0,31959.0,369.0,42116.0,5928.0,124502.0,35.8,0.0,22251637.0,2225.0
790,57,2001JJ00,1803.0,1154.0,1400.0,27805.0,369.0,35612.0,5678.0,119740.0,33.0,0.0,21909824.0,2191.0
791,57,2002JJ00,1712.0,1023.0,1347.0,25035.0,369.0,31276.0,5510.0,114979.0,31.1,0.0,21681949.0,2168.0
792,57,2003JJ00,1622.0,892.0,1295.0,22266.0,369.0,26939.0,5343.0,105456.0,29.0,0.0,21454074.0,2145.0
793,57,2004JJ00,1531.0,760.0,1242.0,19496.0,369.0,22603.0,5176.0,95932.0,26.9,0.0,21226198.0,2123.0
794,57,2005JJ00,1441.0,694.0,1216.0,18111.0,369.0,20435.0,5093.0,76886.0,25.4,0.0,21112261.0,2111.0
795,57,2006JJ00,1378.0,674.0,1213.0,17825.0,365.0,18391.0,4976.0,75490.0,24.9,0.0,20648264.0,2065.0
796,57,2007JJ00,1331.0,658.0,1211.0,17604.0,362.0,16839.0,4851.0,74426.0,24.6,0.0,20476674.0,2048.0
797,57,2008JJ00,1276.0,640.0,1208.0,17351.0,358.0,15040.0,4750.0,73196.0,24.1,0.0,20173307.0,2017.0
798,58,1995JJ00,610.0,-49.0,3666.0,10680.0,-611.0,24727.0,-4666.0,169415.0,-10.2,1781542.0,1197645.0,1901.0
799,58,1996JJ00,938.0,-132.0,2801.0,2378.0,-562.0,20173.0,-2376.0,171040.0,-11.9,1326781.0,1815708.0,1508.0
800,58,1997JJ00,1156.0,-188.0,2224.0,-3156.0,-513.0,17137.0,-849.0,172664.0,-12.5,1023607.0,2227749.0,1246.0
801,58,1998JJ00,1374.0,-244.0,1647.0,-8691.0,-415.0,14101.0,678.0,175913.0,-11.3,720433.0,2639791.0,984.0
802,58,1999JJ00,1592.0,-300.0,1070.0,-14225.0,-317.0,11064.0,2205.0,179162.0,-10.2,417259.0,3051832.0,722.0
803,58,2000JJ00,1701.0,-328.0,782.0,-16992.0,-121.0,9546.0,2969.0,185659.0,-4.6,265672.0,3257853.0,591.0
804,58,2001JJ00,1697.0,-165.0,-576.0,-15847.0,-117.0,8410.0,2306.0,189453.0,-3.2,209217.0,2344889.0,444.0
805,58,2002JJ00,1693.0,-55.0,-1481.0,-15083.0,-114.0,7274.0,1642.0,193247.0,-2.2,171580.0,1736247.0,345.0
806,58,2003JJ00,1690.0,54.0,-2387.0,-14319.0,-106.0,6138.0,979.0,200835.0,-1.0,133943.0,1127604.0,247.0
807,58,2004JJ00,1687.0,163.0,-3292.0,-13555.0,-98.0,5002.0,315.0,208423.0,0.2,96307.0,518962.0,148.0
808,58,2005JJ00,1686.0,217.0,-3745.0,-13174.0,-82.0,3866.0,-348.0,223599.0,1.6,77488.0,214641.0,99.0
809,58,2006JJ00,2218.0,-246.0,-3776.0,-18694.0,-103.0,2895.0,-451.0,181200.0,-4.7,239550.0,55724.0,245.0
810,58,2007JJ00,2271.0,-282.0,-1732.0,-16156.0,-93.0,10030.0,591.0,252155.0,-0.9,606744.0,1355414.0,742.0
