ID,HerkomstBestemming,Perioden,Arseen_1,Cadmium_2,Chroom_3,Koper_4,Kwik_5,Lood_6,Nikkel_7,Zink_8,ZwareMetaalequivalenten_9,Fosfor_10,Stikstof_11,Nutrientenequivalenten_12
811,58,2008JJ00,2043.0,-509.0,-3540.0,-18440.0,-87.0,10195.0,-80.0,257199.0,-2.6,324956.0,4196821.0,745.0
812,59,1995JJ00,17439.0,4143.0,56269.0,342137.0,1722.0,168652.0,79231.0,913827.0,233.6,24927149.0,224241804.0,47351.0
813,59,1996JJ00,16725.0,3634.0,47904.0,337421.0,1090.0,153821.0,75524.0,894749.0,206.5,22727591.0,177963898.0,40524.0
814,59,1997JJ00,16794.0,3399.0,43952.0,326638.0,1045.0,151313.0,73320.0,874043.0,199.3,23855704.0,175905859.0,41446.0
815,59,1998JJ00,17182.0,3124.0,41970.0,322244.0,1007.0,145374.0,73289.0,904202.0,195.9,28981879.0,243649436.0,53347.0
816,59,1999JJ00,16652.0,2912.0,38895.0,329783.0,1004.0,142262.0,74495.0,885312.0,196.4,25420067.0,202297407.0,45650.0
817,59,2000JJ00,16383.0,2908.0,36017.0,310160.0,926.0,140195.0,71547.0,870417.0,186.5,22412425.0,214988658.0,43911.0
818,59,2001JJ00,16180.0,2846.0,33382.0,311603.0,912.0,131085.0,70214.0,876807.0,185.9,22622286.0,202218265.0,42844.0
819,59,2002JJ00,15744.0,2722.0,29717.0,309133.0,910.0,124143.0,65628.0,871152.0,183.8,22607993.0,191038023.0,41712.0
820,59,2003JJ00,15789.0,2663.0,29862.0,244412.0,909.0,117200.0,63454.0,861956.0,161.3,19650268.0,165457155.0,36196.0
821,59,2004JJ00,15456.0,2567.0,29442.0,252897.0,837.0,110258.0,61680.0,873846.0,161.3,20788727.0,186655368.0,39454.0
822,59,2005JJ00,14860.0,2382.0,28463.0,236080.0,800.0,105484.0,56132.0,801688.0,150.8,20536074.0,169855929.0,37522.0
823,59,2006JJ00,14929.0,1863.0,28535.0,227606.0,760.0,101277.0,55978.0,742107.0,141.9,20226841.0,169961612.0,37223.0
824,59,2007JJ00,15724.0,2094.0,28494.0,238917.0,735.0,106587.0,63870.0,865266.0,150.4,22315390.0,200276948.0,42343.0
825,59,2008JJ00,14975.0,1720.0,24502.0,227774.0,719.0,102922.0,57287.0,832840.0,142.8,21229565.0,176356424.0,38865.0
826,60,1995JJ00,203794.0,12097.0,566132.0,566378.0,3862.0,518343.0,403103.0,2892268.0,538.2,23361238.0,474013164.0,70763.0
827,60,1996JJ00,97770.0,7191.0,200490.0,356488.0,2330.0,300108.0,203435.0,1875938.0,324.8,15770000.0,288030000.0,44573.0
828,60,1997JJ00,106660.0,9136.0,245730.0,363503.0,2640.0,297528.0,227350.0,2457971.0,369.2,16520000.0,296605000.0,46181.0
829,60,1998JJ00,164950.0,15736.0,483605.0,606227.0,3240.0,554839.0,438280.0,2862767.0,542.2,23660000.0,401360000.0,63796.0
830,60,1999JJ00,246020.0,16065.0,351530.0,655892.0,3284.0,600450.0,483760.0,3003393.0,571.2,24610000.0,391280000.0,63738.0
831,60,2000JJ00,140262.0,9466.0,130909.0,436842.0,2130.0,346303.0,264467.0,1778589.0,356.4,19404789.0,340277666.0,53433.0
832,60,2001JJ00,136515.0,12462.0,423490.0,577122.0,3338.0,432296.0,341331.0,2519155.0,497.8,12928556.0,389584695.0,51887.0
833,60,2002JJ00,156707.0,13227.0,461108.0,549865.0,2409.0,516444.0,381481.0,2987640.0,484.1,26933012.0,386227197.0,65556.0
834,60,2003JJ00,82676.0,10805.0,476459.0,525800.0,3297.0,493161.0,368565.0,2573924.0,472.0,17898438.0,256281406.0,43527.0
835,60,2004JJ00,129255.0,11220.0,227557.0,444389.0,1656.0,271650.0,221620.0,1802248.0,352.4,16933449.0,270209036.0,43954.0
836,60,2005JJ00,119067.0,9962.0,197700.0,337338.0,1554.0,211513.0,235307.0,1665288.0,297.8,9855429.0,259809528.0,35836.0
837,60,2006JJ00,131720.0,18390.0,205967.0,324061.0,1372.0,199332.0,234469.0,1612949.0,328.8,9841643.0,276931799.0,37535.0
838,60,2007JJ00,146097.0,9932.0,219790.0,370451.0,1675.0,220949.0,260295.0,1884017.0,324.0,11270400.0,294373642.0,40708.0
839,60,2008JJ00,128023.0,7322.0,161582.0,289055.0,918.0,145756.0,196170.0,1405695.0,235.5,13329228.0,260787665.0,39408.0
840,61,1995JJ00,203794.0,12081.0,566132.0,552613.0,3862.0,516946.0,403103.0,2857764.0,532.3,23361238.0,474013164.0,70763.0
841,61,1996JJ00,97770.0,7175.0,200490.0,342820.0,2330.0,299130.0,203435.0,1841600.0,319.0,15770000.0,288030000.0,44573.0
842,61,1997JJ00,106660.0,9120.0,245730.0,349900.0,2640.0,296830.0,227350.0,2423800.0,363.4,16520000.0,296605000.0,46181.0
843,61,1998JJ00,164950.0,15720.0,483605.0,592690.0,3240.0,554420.0,438280.0,2828930.0,536.5,23660000.0,401360000.0,63796.0
844,61,1999JJ00,246020.0,16050.0,351530.0,642420.0,3284.0,600310.0,483760.0,2969890.0,565.5,24610000.0,391280000.0,63738.0
845,61,2000JJ00,140262.0,9450.0,130909.0,423402.0,2130.0,346303.0,264467.0,1745754.0,350.7,19404789.0,340277666.0,53433.0
846,61,2001JJ00,136515.0,12447.0,423490.0,563175.0,3338.0,432296.0,341331.0,2486128.0,492.0,12928556.0,389584695.0,51887.0
847,61,2002JJ00,156707.0,13211.0,461108.0,535411.0,2409.0,516444.0,381481.0,2954421.0,478.1,26933012.0,386227197.0,65556.0
848,61,2003JJ00,82676.0,10789.0,476459.0,510839.0,3297.0,493161.0,368565.0,2539936.0,465.8,17898438.0,256281406.0,43527.0
849,61,2004JJ00,129255.0,11204.0,227557.0,428921.0,1656.0,271650.0,221620.0,1767876.0,346.0,16933449.0,270209036.0,43954.0
850,61,2005JJ00,119067.0,9946.0,197700.0,321363.0,1554.0,211513.0,235307.0,1631474.0,291.3,9855429.0,259809528.0,35836.0
851,61,2006JJ00,131720.0,18373.0,205967.0,308415.0,1372.0,199332.0,234469.0,1578784.0,322.4,9841643.0,276931799.0,37535.0
852,61,2007JJ00,146097.0,9918.0,219790.0,354457.0,1675.0,220949.0,260295.0,1852244.0,317.5,11270400.0,294373642.0,40708.0
853,61,2008JJ00,128023.0,7307.0,161582.0,272519.0,918.0,145756.0,196170.0,1374102.0,228.9,13329228.0,260787665.0,39408.0
854,62,1995JJ00,0.0,16.0,0.0,13765.0,0.0,1397.0,0.0,34505.0,5.9,0.0,0.0,0.0
855,62,1996JJ00,0.0,16.0,0.0,13668.0,0.0,978.0,0.0,34338.0,5.8,0.0,0.0,0.0
856,62,1997JJ00,0.0,16.0,0.0,13603.0,0.0,698.0,0.0,34171.0,5.8,0.0,0.0,0.0
857,62,1998JJ00,0.0,16.0,0.0,13537.0,0.0,419.0,0.0,33837.0,5.7,0.0,0.0,0.0
858,62,1999JJ00,0.0,15.0,0.0,13472.0,0.0,140.0,0.0,33503.0,5.7,0.0,0.0,0.0
859,62,2000JJ00,0.0,15.0,0.0,13440.0,0.0,0.0,0.0,32835.0,5.7,0.0,0.0,0.0
860,62,2001JJ00,0.0,15.0,0.0,13947.0,0.0,0.0,0.0,33027.0,5.8,0.0,0.0,0.0
861,62,2002JJ00,0.0,16.0,0.0,14454.0,0.0,0.0,0.0,33219.0,6.0,0.0,0.0,0.0
862,62,2003JJ00,0.0,16.0,0.0,14961.0,0.0,0.0,0.0,33988.0,6.2,0.0,0.0,0.0
863,62,2004JJ00,0.0,16.0,0.0,15468.0,0.0,0.0,0.0,34372.0,6.4,0.0,0.0,0.0
864,62,2005JJ00,0.0,16.0,0.0,15975.0,0.0,0.0,0.0,33814.0,6.5,0.0,0.0,0.0
865,62,2006JJ00,0.0,16.0,0.0,15646.0,0.0,0.0,0.0,34165.0,6.4,0.0,0.0,0.0
866,62,2007JJ00,0.0,15.0,0.0,15994.0,0.0,0.0,0.0,31773.0,6.5,0.0,0.0,0.0
867,62,2008JJ00,0.0,15.0,0.0,16535.0,0.0,0.0,0.0,31593.0,6.6,0.0,0.0,0.0
868,63,1995JJ00,221233.0,16240.0,622401.0,908515.0,5584.0,686995.0,482334.0,3806096.0,771.5,48288387.0,698254968.0,118114.0
869,63,1996JJ00,114495.0,10825.0,248394.0,693909.0,3420.0,453929.0,278959.0,2770686.0,531.3,38497591.0,465993898.0,85097.0
870,63,1997JJ00,123454.0,12534.0,289682.0,690140.0,3685.0,448841.0,300670.0,3332014.0,568.5,40375704.0,472510859.0,87627.0
871,63,1998JJ00,182132.0,18860.0,525575.0,928471.0,4247.0,700213.0,511569.0,3766969.0,738.2,52641879.0,645009436.0,117143.0
872,63,1999JJ00,262672.0,18978.0,390425.0,985676.0,4288.0,742711.0,558255.0,3888705.0,767.6,50030067.0,593577407.0,109388.0
873,63,2000JJ00,156645.0,12374.0,166926.0,747001.0,3057.0,486498.0,336014.0,2649006.0,542.9,41817214.0,555266324.0,97344.0
874,63,2001JJ00,152695.0,15309.0,456872.0,888724.0,4250.0,563381.0,411545.0,3395963.0,683.7,35550842.0,591802960.0,94731.0
875,63,2002JJ00,172451.0,15949.0,490825.0,858997.0,3319.0,640587.0,447109.0,3858792.0,667.8,49541005.0,577265220.0,107268.0
876,63,2003JJ00,98465.0,13468.0,506321.0,770211.0,4206.0,610361.0,432019.0,3435880.0,633.3,37548706.0,421738561.0,79723.0
877,63,2004JJ00,144711.0,13787.0,256999.0,697285.0,2493.0,381908.0,283300.0,2676094.0,513.7,37722176.0,456864404.0,83409.0
878,63,2005JJ00,133927.0,12344.0,226162.0,573417.0,2354.0,316997.0,291439.0,2466975.0,448.7,30391504.0,429665457.0,73358.0
879,63,2006JJ00,146649.0,20252.0,234502.0,551667.0,2132.0,300608.0,290447.0,2355056.0,470.8,30068483.0,446893411.0,74758.0
880,63,2007JJ00,161821.0,12026.0,248284.0,609368.0,2410.0,327536.0,324165.0,2749283.0,474.5,33585790.0,494650591.0,83051.0
881,63,2008JJ00,142998.0,9042.0,186084.0,516829.0,1637.0,248678.0,253457.0,2238535.0,378.3,34558794.0,437144089.0,78273.0
882,64,1995JJ00,5673.0,1605.0,37098.0,183429.0,710.0,76552.0,30951.0,450635.0,113.0,13756000.0,83978000.0,22154.0
883,64,1996JJ00,4731.0,1628.0,24789.0,160207.0,605.0,60576.0,30531.0,413666.0,99.4,13473546.0,82909766.0,21765.0
884,64,1997JJ00,5048.0,904.0,19015.0,164240.0,550.0,51077.0,25041.0,386272.0,93.8,13577547.0,84738592.0,22051.0
885,64,1998JJ00,7085.0,995.0,21441.0,156637.0,533.0,60936.0,28142.0,463360.0,94.4,13693601.0,85558561.0,22249.0
886,64,1999JJ00,6101.0,1053.0,23710.0,170042.0,582.0,62507.0,32419.0,475242.0,101.2,13292859.0,85151566.0,21808.0
887,64,2000JJ00,5801.0,1030.0,22707.0,156891.0,511.0,59425.0,25394.0,438782.0,93.0,13300000.0,84726000.0,21773.0
888,64,2001JJ00,6433.0,1058.0,20375.0,165466.0,515.0,66331.0,25752.0,477901.0,97.7,13850176.0,85674299.0,22418.0
889,64,2002JJ00,6252.0,908.0,17986.0,147146.0,490.0,55224.0,21119.0,462072.0,88.9,14225818.0,85954910.0,22821.0
890,64,2003JJ00,5959.0,931.0,16572.0,150836.0,524.0,50707.0,19808.0,401235.0,89.1,14102261.0,83694606.0,22472.0
891,64,2004JJ00,5835.0,1195.0,16158.0,157893.0,403.0,49276.0,21966.0,448136.0,90.2,14328068.0,84243808.0,22752.0
892,64,2005JJ00,5891.0,1317.0,17128.0,159754.0,419.0,43817.0,21507.0,469266.0,92.5,14425000.0,84825000.0,22908.0
893,64,2006JJ00,6134.0,913.0,17289.0,149586.0,376.0,42237.0,20627.0,435888.0,84.5,14341000.0,85842000.0,22925.0
894,64,2007JJ00,6582.0,799.0,18086.0,155909.0,379.0,48951.0,21936.0,485009.0,88.1,14968000.0,87817000.0,23750.0
895,64,2008JJ00,6128.0,582.0,15729.0,150881.0,363.0,47082.0,20857.0,486565.0,84.6,14951000.0,89310000.0,23882.0
896,65,1995JJ00,370962.0,27270.0,1030517.0,768168.0,4571.0,868802.0,733759.0,5525805.0,842.0,31800000.0,551252000.0,86925.0
897,65,1996JJ00,103367.0,8091.0,211966.0,336453.0,3191.0,372586.0,215080.0,1930701.0,357.0,19878000.0,284780000.0,48356.0
898,65,1997JJ00,59760.0,3962.0,137678.0,278240.0,2390.0,225142.0,127380.0,1231388.0,253.8,15700000.0,279200000.0,43620.0
899,65,1998JJ00,75818.0,9582.0,222285.0,324633.0,2090.0,254885.0,201452.0,1257942.0,294.4,18200000.0,358000000.0,54000.0
900,65,1999JJ00,102134.0,8242.0,145936.0,324025.0,1880.0,235428.0,200830.0,1198846.0,277.3,18342000.0,329740000.0,51316.0
901,65,2000JJ00,93107.0,6902.0,86898.0,323421.0,1670.0,216400.0,175555.0,1139304.0,257.4,17500000.0,338600000.0,51360.0
902,65,2001JJ00,112974.0,12402.0,350463.0,472645.0,3196.0,361700.0,282472.0,2054571.0,434.4,13200000.0,359700000.0,49170.0
903,65,2002JJ00,117243.0,9562.0,344987.0,518250.0,3278.0,375560.0,285412.0,2112619.0,440.8,27468000.0,408060000.0,68274.0
904,65,2003JJ00,18824.0,3817.0,108481.0,235336.0,1133.0,65456.0,83916.0,514459.0,161.3,11008000.0,202225000.0,31231.0
905,65,2004JJ00,71447.0,6267.0,125785.0,258777.0,1585.0,176986.0,122503.0,938025.0,220.9,15857000.0,261763000.0,42033.0
906,65,2005JJ00,60340.0,4414.0,100189.0,202698.0,1311.0,104355.0,119248.0,799877.0,174.2,9920542.0,229348752.0,32855.0
907,65,2006JJ00,73638.0,8498.0,115145.0,227277.0,3611.0,120621.0,131079.0,826617.0,283.0,10628194.0,246565802.0,35285.0
908,65,2007JJ00,95916.0,7079.0,144298.0,256523.0,1108.0,126784.0,170890.0,1224889.0,219.1,13404045.0,259692919.0,39373.0
909,65,2008JJ00,113856.0,6753.0,143702.0,258738.0,993.0,120482.0,174463.0,1230097.0,216.1,13380476.0,254193563.0,38800.0
910,66,1995JJ00,370962.0,27268.0,1030517.0,766508.0,4571.0,864518.0,733759.0,5514971.0,840.9,31800000.0,551252000.0,86925.0
911,66,1996JJ00,103367.0,8089.0,211966.0,334805.0,3191.0,369587.0,215080.0,1920090.0,356.0,19878000.0,284780000.0,48356.0
912,66,1997JJ00,59760.0,3960.0,137678.0,276600.0,2390.0,223000.0,127380.0,1221000.0,252.8,15700000.0,279200000.0,43620.0
913,66,1998JJ00,75818.0,9580.0,222285.0,323000.0,2090.0,253600.0,201452.0,1248000.0,293.5,18200000.0,358000000.0,54000.0
914,66,1999JJ00,102134.0,8240.0,145936.0,322400.0,1880.0,235000.0,200830.0,1189350.0,276.4,18342000.0,329740000.0,51316.0
915,66,2000JJ00,93107.0,6900.0,86898.0,321800.0,1670.0,216400.0,175555.0,1130700.0,256.6,17500000.0,338600000.0,51360.0
916,66,2001JJ00,112974.0,12400.0,350463.0,471000.0,3196.0,361700.0,282472.0,2046000.0,433.5,13200000.0,359700000.0,49170.0
917,66,2002JJ00,117243.0,9560.0,344987.0,516580.0,3278.0,375560.0,285412.0,2104080.0,439.9,27468000.0,408060000.0,68274.0
918,66,2003JJ00,18824.0,3815.0,108481.0,233642.0,1133.0,65456.0,83916.0,506050.0,160.4,11008000.0,202225000.0,31231.0
919,66,2004JJ00,71447.0,6265.0,125785.0,257058.0,1585.0,176986.0,122503.0,929681.0,220.1,15857000.0,261763000.0,42033.0
920,66,2005JJ00,60340.0,4412.0,100189.0,200955.0,1311.0,104355.0,119248.0,791638.0,173.4,9920542.0,229348752.0,32855.0
921,66,2006JJ00,73638.0,8497.0,115145.0,225538.0,3611.0,120621.0,131079.0,819242.0,282.1,10628194.0,246565802.0,35285.0
922,66,2007JJ00,95916.0,7076.0,144298.0,253288.0,1108.0,126784.0,170890.0,1213167.0,217.6,13404045.0,259692919.0,39373.0
923,66,2008JJ00,113856.0,6750.0,143702.0,255160.0,993.0,120482.0,174463.0,1217973.0,214.5,13380476.0,254193563.0,38800.0
924,67,1995JJ00,0.0,2.0,0.0,1660.0,0.0,4284.0,0.0,10834.0,1.1,0.0,0.0,0.0
925,67,1996JJ00,0.0,2.0,0.0,1648.0,0.0,2999.0,0.0,10611.0,1.0,0.0,0.0,0.0
926,67,1997JJ00,0.0,2.0,0.0,1640.0,0.0,2142.0,0.0,10388.0,1.0,0.0,0.0,0.0
927,67,1998JJ00,0.0,2.0,0.0,1633.0,0.0,1285.0,0.0,9942.0,0.9,0.0,0.0,0.0
928,67,1999JJ00,0.0,2.0,0.0,1625.0,0.0,428.0,0.0,9496.0,0.9,0.0,0.0,0.0
929,67,2000JJ00,0.0,2.0,0.0,1621.0,0.0,0.0,0.0,8604.0,0.8,0.0,0.0,0.0
930,67,2001JJ00,0.0,2.0,0.0,1645.0,0.0,0.0,0.0,8571.0,0.8,0.0,0.0,0.0
931,67,2002JJ00,0.0,2.0,0.0,1670.0,0.0,0.0,0.0,8539.0,0.9,0.0,0.0,0.0
932,67,2003JJ00,0.0,2.0,0.0,1694.0,0.0,0.0,0.0,8409.0,0.9,0.0,0.0,0.0
933,67,2004JJ00,0.0,2.0,0.0,1719.0,0.0,0.0,0.0,8344.0,0.9,0.0,0.0,0.0
934,67,2005JJ00,0.0,2.0,0.0,1743.0,0.0,0.0,0.0,8238.0,0.9,0.0,0.0,0.0
935,67,2006JJ00,0.0,2.0,0.0,1738.0,0.0,0.0,0.0,7375.0,0.8,0.0,0.0,0.0
936,67,2007JJ00,0.0,3.0,0.0,3235.0,0.0,0.0,0.0,11722.0,1.5,0.0,0.0,0.0
937,67,2008JJ00,0.0,3.0,0.0,3578.0,0.0,0.0,0.0,12124.0,1.6,0.0,0.0,0.0
938,68,1995JJ00,-155401.0,-12635.0,-445214.0,-43082.0,303.0,-258360.0,-282376.0,-2170344.0,-183.5,2732387.0,63024968.0,9035.0
939,68,1996JJ00,6398.0,1106.0,11638.0,197249.0,-376.0,20767.0,33348.0,426319.0,74.9,5146045.0,98304132.0,14976.0
940,68,1997JJ00,58647.0,7668.0,132989.0,247659.0,745.0,172621.0,148249.0,1714354.0,221.0,11098156.0,108572266.0,21955.0
941,68,1998JJ00,99228.0,8283.0,281849.0,447202.0,1624.0,384392.0,281975.0,2045667.0,349.4,20748278.0,201450875.0,40893.0
942,68,1999JJ00,154437.0,9683.0,220779.0,491609.0,1826.0,444776.0,325006.0,2214617.0,389.1,18395208.0,178685841.0,36264.0
943,68,2000JJ00,57737.0,4442.0,57320.0,266690.0,876.0,210673.0,135065.0,1070921.0,192.5,11017214.0,131940324.0,24211.0
944,68,2001JJ00,33287.0,1849.0,86033.0,250613.0,538.0,135350.0,103320.0,863490.0,151.7,8500666.0,146428661.0,23144.0
945,68,2002JJ00,48956.0,5479.0,127852.0,193602.0,-449.0,209803.0,140577.0,1284101.0,138.2,7847186.0,83250310.0,16172.0
946,68,2003JJ00,73682.0,8719.0,381269.0,384038.0,2549.0,494199.0,328295.0,2520186.0,383.0,12438445.0,135818954.0,26020.0
947,68,2004JJ00,67429.0,6326.0,115056.0,280616.0,505.0,155646.0,138831.0,1289933.0,202.6,7537108.0,110857597.0,18623.0
948,68,2005JJ00,67696.0,6613.0,108845.0,210966.0,623.0,168825.0,150684.0,1197833.0,182.0,6045962.0,115491705.0,17595.0
949,68,2006JJ00,66877.0,10841.0,102068.0,174805.0,-1855.0,137750.0,138741.0,1092551.0,103.3,5099290.0,114485608.0,16548.0
950,68,2007JJ00,59323.0,4149.0,85900.0,196936.0,923.0,151801.0,131339.0,1039385.0,167.2,5213745.0,147140672.0,19928.0
951,68,2008JJ00,23014.0,1706.0,26652.0,107209.0,281.0,81114.0,58137.0,521873.0,77.6,6227318.0,93640526.0,15591.0
952,69,1995JJ00,221233.0,16240.0,622401.0,908515.0,5584.0,686995.0,482334.0,3806096.0,771.5,48288387.0,698254968.0,118114.0
953,69,1996JJ00,114495.0,10825.0,248394.0,693909.0,3420.0,453929.0,278959.0,2770686.0,531.3,38497591.0,465993898.0,85097.0
954,69,1997JJ00,123454.0,12534.0,289682.0,690140.0,3685.0,448841.0,300670.0,3332014.0,568.5,40375704.0,472510859.0,87627.0
955,69,1998JJ00,182132.0,18860.0,525575.0,928471.0,4247.0,700213.0,511569.0,3766969.0,738.2,52641879.0,645009436.0,117143.0
956,69,1999JJ00,262672.0,18978.0,390425.0,985676.0,4288.0,742711.0,558255.0,3888705.0,767.6,50030067.0,593577407.0,109388.0
957,69,2000JJ00,156645.0,12374.0,166926.0,747001.0,3057.0,486498.0,336014.0,2649006.0,542.9,41817214.0,555266324.0,97344.0
958,69,2001JJ00,152695.0,15309.0,456872.0,888724.0,4250.0,563381.0,411545.0,3395963.0,683.7,35550842.0,591802960.0,94731.0
959,69,2002JJ00,172451.0,15949.0,490825.0,858997.0,3319.0,640587.0,447109.0,3858792.0,667.8,49541005.0,577265220.0,107268.0
960,69,2003JJ00,98465.0,13468.0,506321.0,770211.0,4206.0,610361.0,432019.0,3435880.0,633.3,37548706.0,421738561.0,79723.0
961,69,2004JJ00,144711.0,13787.0,256999.0,697285.0,2493.0,381908.0,283300.0,2676094.0,513.7,37722176.0,456864404.0,83409.0
962,69,2005JJ00,133927.0,12344.0,226162.0,573417.0,2354.0,316997.0,291439.0,2466975.0,448.7,30391504.0,429665457.0,73358.0
963,69,2006JJ00,146649.0,20252.0,234502.0,551667.0,2132.0,300608.0,290447.0,2355056.0,470.8,30068483.0,446893411.0,74758.0
964,69,2007JJ00,161821.0,12026.0,248284.0,609368.0,2410.0,327536.0,324165.0,2749283.0,474.5,33585790.0,494650591.0,83051.0
965,69,2008JJ00,142998.0,9042.0,186084.0,516829.0,1637.0,248678.0,253457.0,2238535.0,378.3,34558794.0,437144089.0,78273.0
